Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_DOMAIN	KW-0735~Signal-anchor	27	3.0681818181818183	0.02054319276075257	ENSG00000198488, ENSG00000141429, ENSG00000158201, ENSG00000072042, ENSG00000186160, ENSG00000117298, ENSG00000167741, ENSG00000204136, ENSG00000204872, ENSG00000165682, ENSG00000105223, ENSG00000134109, ENSG00000130226, ENSG00000174684, ENSG00000135916, ENSG00000149043, ENSG00000197586, ENSG00000136026, ENSG00000213658, ENSG00000228474, ENSG00000117586, ENSG00000100219, ENSG00000158270, ENSG00000124302, ENSG00000140612, ENSG00000164125, ENSG00000090659	524	469	14486	1.5915053955956313	0.4170685156884941	0.17804100392652225	0.17804100392652225
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	29	3.295454545454545	0.02062098032187408	ENSG00000121380, ENSG00000072121, ENSG00000044459, ENSG00000196961, ENSG00000072062, ENSG00000002330, ENSG00000119487, ENSG00000005249, ENSG00000132256, ENSG00000204710, ENSG00000091732, ENSG00000167207, ENSG00000108861, ENSG00000150594, ENSG00000239920, ENSG00000124181, ENSG00000197442, ENSG00000106617, ENSG00000213658, ENSG00000084764, ENSG00000100219, ENSG00000121236, ENSG00000172915, ENSG00000277363, ENSG00000149269, ENSG00000126467, ENSG00000141564, ENSG00000140992, ENSG00000140575	687	511	18908	1.5619457808845856	0.9999999879233422	1.0	1.0
GOTERM_CC_DIRECT	GO:0031092~platelet alpha granule membrane	4	0.45454545454545453	0.020924531369449086	ENSG00000010278, ENSG00000113140, ENSG00000102362, ENSG00000156535	732	17	20580	6.615236258437802	0.9999965674200703	0.732358597930718	0.7286660335714034
KEGG_PATHWAY	hsa04933:AGE-RAGE signaling pathway in diabetic complications	10	1.1363636363636365	0.022477258395721976	ENSG00000050748, ENSG00000126561, ENSG00000149782, ENSG00000175387, ENSG00000171791, ENSG00000124181, ENSG00000134871, ENSG00000131196, ENSG00000105221, ENSG00000106366	341	100	8205	2.406158357771261	0.9987769995885544	1.0	1.0
INTERPRO	IPR008253:Marvel	5	0.5681818181818182	0.022496784437476307	ENSG00000089505, ENSG00000254788, ENSG00000217555, ENSG00000140932, ENSG00000166091	699	30	19176	4.572246065808297	0.999999999994929	1.0	1.0
GOTERM_BP_DIRECT	GO:0035194~posttranscriptional gene silencing by RNA	3	0.3409090909090909	0.023065025069923376	ENSG00000166783, ENSG00000149187, ENSG00000073146	681	7	19333	12.166771554436753	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001841~neural tube formation	3	0.3409090909090909	0.023065025069923376	ENSG00000101052, ENSG00000204852, ENSG00000124766	681	7	19333	12.166771554436753	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1903902~positive regulation of viral life cycle	3	0.3409090909090909	0.023065025069923376	ENSG00000025800, ENSG00000182481, ENSG00000090659	681	7	19333	12.166771554436753	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060992~response to fungicide	3	0.3409090909090909	0.023065025069923376	ENSG00000147465, ENSG00000004487, ENSG00000181090	681	7	19333	12.166771554436753	1.0	1.0	1.0
INTERPRO	IPR017956:AT hook, DNA-binding motif	3	0.3409090909090909	0.024600886575168485	ENSG00000149948, ENSG00000282034, ENSG00000080603	699	7	19176	11.757204169221337	0.999999999999568	1.0	1.0
INTERPRO	IPR002151:Kinesin light chain	3	0.3409090909090909	0.024600886575168485	ENSG00000174996, ENSG00000256500, ENSG00000126214	699	7	19176	11.757204169221337	0.999999999999568	1.0	1.0
SMART	SM00384:AT_hook	3	0.3409090909090909	0.02484959177640766	ENSG00000149948, ENSG00000282034, ENSG00000080603	381	7	10379	11.674915635545556	0.9987294966073131	1.0	1.0
GOTERM_MF_DIRECT	GO:0030169~low-density lipoprotein particle binding	4	0.45454545454545453	0.025841128837615898	ENSG00000166035, ENSG00000158270, ENSG00000141858, ENSG00000074660	687	18	18908	6.116124858482937	0.9999999998875224	1.0	1.0
GOTERM_BP_DIRECT	GO:0071364~cellular response to epidermal growth factor stimulus	6	0.6818181818181818	0.02614202608421997	ENSG00000115053, ENSG00000124181, ENSG00000153071, ENSG00000140992, ENSG00000108861, ENSG00000140575	681	48	19333	3.548641703377386	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0046827~positive regulation of protein export from nucleus	4	0.45454545454545453	0.027585371671474894	ENSG00000137770, ENSG00000132953, ENSG00000136938, ENSG00000072062	681	19	19333	5.976659710951386	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0016020~membrane	156	17.727272727272727	0.027832597772330957	ENSG00000102362, ENSG00000072864, ENSG00000175344, ENSG00000134871, ENSG00000196961, ENSG00000072062, ENSG00000117298, ENSG00000089505, ENSG00000123106, ENSG00000206579, ENSG00000126858, ENSG00000205403, ENSG00000039523, ENSG00000100341, ENSG00000126453, ENSG00000104660, ENSG00000126214, ENSG00000162434, ENSG00000025800, ENSG00000130203, ENSG00000236279, ENSG00000171791, ENSG00000136026, ENSG00000110651, ENSG00000213658, ENSG00000150672, ENSG00000132466, ENSG00000110011, ENSG00000072071, ENSG00000132740, ENSG00000010278, ENSG00000119899, ENSG00000158270, ENSG00000120885, ENSG00000172915, ENSG00000110090, ENSG00000100731, ENSG00000186118, ENSG00000140992, ENSG00000127364, ENSG00000161911, ENSG00000094755, ENSG00000121380, ENSG00000176454, ENSG00000198488, ENSG00000141429, ENSG00000173349, ENSG00000177669, ENSG00000166091, ENSG00000115053, ENSG00000111371, ENSG00000168675, ENSG00000167741, ENSG00000224982, ENSG00000164597, ENSG00000101856, ENSG00000169641, ENSG00000127527, ENSG00000110717, ENSG00000099917, ENSG00000184922, ENSG00000237651, ENSG00000134108, ENSG00000134109, ENSG00000177675, ENSG00000196296, ENSG00000217555, ENSG00000149782, ENSG00000148175, ENSG00000040487, ENSG00000010292, ENSG00000152558, ENSG00000111640, ENSG00000204120, ENSG00000111642, ENSG00000177710, ENSG00000110031, ENSG00000171611, ENSG00000113140, ENSG00000166783, ENSG00000011304, ENSG00000164124, ENSG00000055163, ENSG00000124302, ENSG00000166546, ENSG00000164125, ENSG00000108510, ENSG00000090659, ENSG00000127463, ENSG00000108828, ENSG00000130592, ENSG00000244486, ENSG00000170776, ENSG00000172159, ENSG00000022567, ENSG00000172548, ENSG00000164134, ENSG00000204872, ENSG00000182481, ENSG00000165186, ENSG00000103657, ENSG00000167925, ENSG00000140323, ENSG00000177575, ENSG00000153187, ENSG00000053918, ENSG00000135378, ENSG00000169679, ENSG00000088726, ENSG00000197959, ENSG00000141485, ENSG00000170537, ENSG00000169313, ENSG00000121775, ENSG00000086300, ENSG00000163293, ENSG00000121774, ENSG00000165478, ENSG00000162366, ENSG00000196262, ENSG00000165916, ENSG00000170271, ENSG00000104765, ENSG00000165915, ENSG00000162408, ENSG00000174231, ENSG00000198168, ENSG00000169682, ENSG00000111850, ENSG00000174996, ENSG00000074660, ENSG00000134013, ENSG00000173662, ENSG00000206077, ENSG00000102900, ENSG00000204852, ENSG00000143376, ENSG00000108960, ENSG00000185518, ENSG00000077549, ENSG00000130226, ENSG00000197461, ENSG00000105568, ENSG00000019102, ENSG00000197860, ENSG00000149187, ENSG00000197586, ENSG00000196498, ENSG00000156959, ENSG00000177910, ENSG00000115760, ENSG00000204323, ENSG00000140932, ENSG00000166747, ENSG00000161970, ENSG00000070985	732	3789	20580	1.1575354023078022	0.9999999491925367	0.841850670956074	0.8376060457243627
KEGG_PATHWAY	hsa04625:C-type lectin receptor signaling pathway	10	1.1363636363636365	0.028153627684905935	ENSG00000050748, ENSG00000172175, ENSG00000006062, ENSG00000165682, ENSG00000149269, ENSG00000131196, ENSG00000130592, ENSG00000172458, ENSG00000105221, ENSG00000090659	341	104	8205	2.3136138055492896	0.9997805693575748	1.0	1.0
GOTERM_CC_DIRECT	GO:0032991~macromolecular complex	36	4.090909090909091	0.028284966968589433	ENSG00000127463, ENSG00000196262, ENSG00000172175, ENSG00000111875, ENSG00000175387, ENSG00000174996, ENSG00000157851, ENSG00000169083, ENSG00000159339, ENSG00000080603, ENSG00000111231, ENSG00000167941, ENSG00000167705, ENSG00000167207, ENSG00000105011, ENSG00000012048, ENSG00000100362, ENSG00000177455, ENSG00000153187, ENSG00000149782, ENSG00000239900, ENSG00000171791, ENSG00000197442, ENSG00000204120, ENSG00000004487, ENSG00000111642, ENSG00000173113, ENSG00000010278, ENSG00000120885, ENSG00000149269, ENSG00000149564, ENSG00000148498, ENSG00000121774, ENSG00000105221, ENSG00000149503, ENSG00000140575	732	703	20580	1.4397313620782128	0.9999999614824776	0.841850670956074	0.8376060457243627
GOTERM_CC_DIRECT	GO:0030992~intraciliary transport particle B	4	0.45454545454545453	0.028297501544741983	ENSG00000101052, ENSG00000204104, ENSG00000105948, ENSG00000032742	732	19	20580	5.918895599654875	0.9999999617769763	0.841850670956074	0.8376060457243627
KEGG_PATHWAY	hsa05016:Huntington disease	21	2.3863636363636367	0.028941574392426436	ENSG00000101162, ENSG00000050748, ENSG00000165916, ENSG00000149782, ENSG00000105877, ENSG00000197442, ENSG00000130758, ENSG00000174996, ENSG00000196961, ENSG00000213619, ENSG00000161281, ENSG00000212907, ENSG00000166136, ENSG00000255339, ENSG00000277791, ENSG00000144231, ENSG00000183785, ENSG00000182521, ENSG00000110717, ENSG00000233276, ENSG00000104671, ENSG00000126214	341	306	8205	1.6512851474900812	0.9998272645586104	1.0	1.0
GOTERM_BP_DIRECT	GO:0008104~protein localization	10	1.1363636363636365	0.029685306578409603	ENSG00000084764, ENSG00000100629, ENSG00000205726, ENSG00000172915, ENSG00000110651, ENSG00000148498, ENSG00000149564, ENSG00000119684, ENSG00000165478, ENSG00000182149	681	123	19333	2.3080596444730967	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0035615~clathrin adaptor activity	4	0.45454545454545453	0.029878519120444456	ENSG00000129354, ENSG00000153071, ENSG00000196961, ENSG00000166747	687	19	18908	5.794223550141729	0.9999999999970293	1.0	1.0
GOTERM_BP_DIRECT	GO:0038196~type III interferon signaling pathway	3	0.3409090909090909	0.030045012726458657	ENSG00000197110, ENSG00000182393, ENSG00000162434	681	8	19333	10.64592511013216	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016458~gene silencing	3	0.3409090909090909	0.030045012726458657	ENSG00000053918, ENSG00000282034, ENSG00000080603	681	8	19333	10.64592511013216	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1902425~positive regulation of attachment of mitotic spindle microtubules to kinetochore	3	0.3409090909090909	0.030045012726458657	ENSG00000153187, ENSG00000149503, ENSG00000178999	681	8	19333	10.64592511013216	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0099641~anterograde axonal protein transport	3	0.3409090909090909	0.030045012726458657	ENSG00000138834, ENSG00000166963, ENSG00000150672	681	8	19333	10.64592511013216	1.0	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0653~Protein transport	33	3.75	0.030226945782386168	ENSG00000132953, ENSG00000111237, ENSG00000196961, ENSG00000174851, ENSG00000173349, ENSG00000177548, ENSG00000166971, ENSG00000174903, ENSG00000205726, ENSG00000164597, ENSG00000123106, ENSG00000182481, ENSG00000102900, ENSG00000100568, ENSG00000153071, ENSG00000167705, ENSG00000143376, ENSG00000074319, ENSG00000075826, ENSG00000025800, ENSG00000134108, ENSG00000129354, ENSG00000197121, ENSG00000176783, ENSG00000105948, ENSG00000139832, ENSG00000143545, ENSG00000100219, ENSG00000086300, ENSG00000107282, ENSG00000204764, ENSG00000166747, ENSG00000108774	402	635	11229	1.4516276883300034	0.9668577095064462	0.7656506304433476	0.7656506304433476
GOTERM_BP_DIRECT	GO:0097193~intrinsic apoptotic signaling pathway	5	0.5681818181818182	0.03050579334969374	ENSG00000133317, ENSG00000120885, ENSG00000256500, ENSG00000116679, ENSG00000002330	681	34	19333	4.174872592208689	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0099572~postsynaptic specialization	3	0.3409090909090909	0.030600071865608335	ENSG00000170579, ENSG00000198010, ENSG00000156959	732	8	20580	10.543032786885247	0.9999999906830236	0.8670020361922361	0.862630597354292
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	25	2.840909090909091	0.031119328294294195	ENSG00000153179, ENSG00000175387, ENSG00000005249, ENSG00000170776, ENSG00000120907, ENSG00000205726, ENSG00000027075, ENSG00000100784, ENSG00000167207, ENSG00000164116, ENSG00000162434, ENSG00000152495, ENSG00000154310, ENSG00000050748, ENSG00000124181, ENSG00000106617, ENSG00000213658, ENSG00000131196, ENSG00000149948, ENSG00000101049, ENSG00000149269, ENSG00000105221, ENSG00000182732, ENSG00000090659, ENSG00000140992	681	453	19333	1.5667292288641883	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0031267~small GTPase binding	18	2.0454545454545454	0.03141370480246926	ENSG00000102362, ENSG00000153179, ENSG00000176641, ENSG00000174791, ENSG00000119487, ENSG00000170776, ENSG00000111490, ENSG00000055163, ENSG00000027075, ENSG00000204764, ENSG00000100359, ENSG00000288591, ENSG00000149269, ENSG00000147202, ENSG00000166747, ENSG00000169629, ENSG00000167705, ENSG00000184922, ENSG00000140575	687	285	18908	1.738267065042519	0.9999999999992569	1.0	1.0
INTERPRO	IPR003128:Villin headpiece	3	0.3409090909090909	0.032019683541148335	ENSG00000173210, ENSG00000099204, ENSG00000163995	699	8	19176	10.28755364806867	0.9999999999999999	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0517~Myogenesis	6	0.6818181818181818	0.03219367090943269	ENSG00000111913, ENSG00000163792, ENSG00000100219, ENSG00000140836, ENSG00000173575, ENSG00000156858	402	50	11229	3.3519402985074622	0.9735443261761573	0.7656506304433476	0.7656506304433476
SMART	SM00153:VHP	3	0.3409090909090909	0.03234053382682879	ENSG00000173210, ENSG00000099204, ENSG00000163995	381	8	10379	10.215551181102363	0.9998353826480906	1.0	1.0
KEGG_PATHWAY	hsa04611:Platelet activation	11	1.25	0.032751898536206234	ENSG00000188089, ENSG00000169313, ENSG00000149782, ENSG00000095303, ENSG00000185532, ENSG00000072062, ENSG00000065534, ENSG00000169704, ENSG00000105221, ENSG00000164116, ENSG00000203618	341	124	8205	2.1344953173777315	0.9999458402868369	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0053~Apoptosis	29	3.295454545454545	0.03298920384874548	ENSG00000196262, ENSG00000104765, ENSG00000121380, ENSG00000002330, ENSG00000088808, ENSG00000166971, ENSG00000206579, ENSG00000153071, ENSG00000148346, ENSG00000054967, ENSG00000126453, ENSG00000133317, ENSG00000176641, ENSG00000171791, ENSG00000197442, ENSG00000111640, ENSG00000008128, ENSG00000174744, ENSG00000144655, ENSG00000169679, ENSG00000119777, ENSG00000186153, ENSG00000115760, ENSG00000100219, ENSG00000120885, ENSG00000055163, ENSG00000149269, ENSG00000210082, ENSG00000105221	402	544	11229	1.4890666154521512	0.9758522412835974	0.7656506304433476	0.7656506304433476
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	47	5.340909090909091	0.03340175026969361	ENSG00000024422, ENSG00000196262, ENSG00000111237, ENSG00000090013, ENSG00000095303, ENSG00000260238, ENSG00000174851, ENSG00000180190, ENSG00000120907, ENSG00000177548, ENSG00000133740, ENSG00000119820, ENSG00000164134, ENSG00000168675, ENSG00000120616, ENSG00000100568, ENSG00000153071, ENSG00000115290, ENSG00000130948, ENSG00000126432, ENSG00000182149, ENSG00000132005, ENSG00000129354, ENSG00000176783, ENSG00000099910, ENSG00000040487, ENSG00000111640, ENSG00000153944, ENSG00000196415, ENSG00000139832, ENSG00000117983, ENSG00000113140, ENSG00000169679, ENSG00000166783, ENSG00000088826, ENSG00000143545, ENSG00000120885, ENSG00000006062, ENSG00000100479, ENSG00000158352, ENSG00000147202, ENSG00000166747, ENSG00000147145, ENSG00000162365, ENSG00000105221, ENSG00000162664, ENSG00000182732	732	982	20580	1.3456145036893594	0.9999999983351595	0.8744828888220559	0.8700737313994237
GOTERM_MF_DIRECT	GO:0071889~14-3-3 protein binding	5	0.5681818181818182	0.0336442983477972	ENSG00000111913, ENSG00000099910, ENSG00000002330, ENSG00000039523, ENSG00000141564	687	34	18908	4.047435568113708	0.9999999999999012	1.0	1.0
GOTERM_CC_DIRECT	GO:0030424~axon	21	2.3863636363636367	0.03380354024018031	ENSG00000154146, ENSG00000104267, ENSG00000135525, ENSG00000105711, ENSG00000149043, ENSG00000171680, ENSG00000138834, ENSG00000067715, ENSG00000072071, ENSG00000132740, ENSG00000197959, ENSG00000111371, ENSG00000134294, ENSG00000169169, ENSG00000277363, ENSG00000149269, ENSG00000162614, ENSG00000166963, ENSG00000165478, ENSG00000100362, ENSG00000140575	732	361	20580	1.6354843104309522	0.9999999987000163	0.8744828888220559	0.8700737313994237
SMART	SM00133:S_TK_X	6	0.6818181818181818	0.03526451251472064	ENSG00000027075, ENSG00000185532, ENSG00000101049, ENSG00000072062, ENSG00000100784, ENSG00000105221	381	50	10379	3.268976377952756	0.9999261777354547	1.0	1.0
GOTERM_BP_DIRECT	GO:0060218~hematopoietic stem cell differentiation	4	0.45454545454545453	0.035958217812424614	ENSG00000171791, ENSG00000170374, ENSG00000173575, ENSG00000162367	681	21	19333	5.407454024194112	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000785~chromatin	50	5.681818181818182	0.03596526216211013	ENSG00000111875, ENSG00000175387, ENSG00000140836, ENSG00000170374, ENSG00000174576, ENSG00000167081, ENSG00000133740, ENSG00000165462, ENSG00000185513, ENSG00000126456, ENSG00000160973, ENSG00000277258, ENSG00000004487, ENSG00000173575, ENSG00000174306, ENSG00000171634, ENSG00000132466, ENSG00000118007, ENSG00000147862, ENSG00000124766, ENSG00000162367, ENSG00000105856, ENSG00000134013, ENSG00000169083, ENSG00000148826, ENSG00000119547, ENSG00000148704, ENSG00000127528, ENSG00000230667, ENSG00000182463, ENSG00000103479, ENSG00000105011, ENSG00000124177, ENSG00000182149, ENSG00000135638, ENSG00000106852, ENSG00000132005, ENSG00000126561, ENSG00000198353, ENSG00000173153, ENSG00000196498, ENSG00000066336, ENSG00000131196, ENSG00000111642, ENSG00000198914, ENSG00000181090, ENSG00000144655, ENSG00000139154, ENSG00000163792, ENSG00000149948	732	1059	20580	1.3274199291010698	0.9999999996571164	0.8916387911023137	0.8871431333320499
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	26	2.9545454545454546	0.03664739052380207	ENSG00000163935, ENSG00000111875, ENSG00000175387, ENSG00000113356, ENSG00000119684, ENSG00000198900, ENSG00000169083, ENSG00000230667, ENSG00000187634, ENSG00000124177, ENSG00000185513, ENSG00000277611, ENSG00000277258, ENSG00000153187, ENSG00000176046, ENSG00000141858, ENSG00000196498, ENSG00000066336, ENSG00000010292, ENSG00000004487, ENSG00000173575, ENSG00000111642, ENSG00000132466, ENSG00000118007, ENSG00000273604, ENSG00000162367	687	469	18908	1.5257710201332702	0.9999999999999936	1.0	1.0
GOTERM_BP_DIRECT	GO:0071875~adrenergic receptor signaling pathway	3	0.3409090909090909	0.03774227118919195	ENSG00000150594, ENSG00000053918, ENSG00000170776	681	9	19333	9.463044542339697	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	6	0.6818181818181818	0.03803659814146727	ENSG00000166035, ENSG00000100219, ENSG00000163898, ENSG00000106617, ENSG00000176715, ENSG00000012048	681	53	19333	3.213864184190841	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005861~troponin complex	3	0.3409090909090909	0.03843062764316662	ENSG00000130598, ENSG00000101470, ENSG00000130595	732	9	20580	9.371584699453553	0.9999999999252743	0.9146489379073656	0.9100372625901856
GOTERM_BP_DIRECT	GO:0016197~endosomal transport	7	0.7954545454545454	0.03857666717769164	ENSG00000134108, ENSG00000143545, ENSG00000205726, ENSG00000024422, ENSG00000169891, ENSG00000127527, ENSG00000143376	681	71	19333	2.798928667452586	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010467~gene expression	8	0.9090909090909091	0.03921113187909736	ENSG00000130203, ENSG00000053918, ENSG00000170374, ENSG00000213658, ENSG00000173575, ENSG00000124766, ENSG00000110719, ENSG00000100362	681	90	19333	2.5234785446239187	1.0	1.0	1.0
UP_KW_DOMAIN	KW-0315~Glutamine amidotransferase	3	0.3409090909090909	0.0395821646157142	ENSG00000131459, ENSG00000178921, ENSG00000070669	524	9	14486	9.21501272264631	0.6500825272763266	0.24940089648983796	0.24940089648983796
GOTERM_CC_DIRECT	GO:0001650~fibrillar center	11	1.25	0.04013150752428853	ENSG00000152495, ENSG00000214026, ENSG00000136709, ENSG00000172175, ENSG00000006062, ENSG00000123415, ENSG00000173153, ENSG00000153071, ENSG00000147862, ENSG00000198900, ENSG00000133740	732	149	20580	2.075585873033337	0.9999999999739395	0.9183941144981413	0.9137635559376466
UP_KW_BIOLOGICAL_PROCESS	KW-0132~Cell division	23	2.6136363636363633	0.040330897397213294	ENSG00000134108, ENSG00000153187, ENSG00000072864, ENSG00000133739, ENSG00000072121, ENSG00000099910, ENSG00000010292, ENSG00000260238, ENSG00000004897, ENSG00000178999, ENSG00000084764, ENSG00000169679, ENSG00000115760, ENSG00000149948, ENSG00000118007, ENSG00000134371, ENSG00000091732, ENSG00000162413, ENSG00000148498, ENSG00000149503, ENSG00000184702, ENSG00000182149, ENSG00000074319	402	413	11229	1.555581655885223	0.9896369428982477	0.7656506304433476	0.7656506304433476
UP_KW_DISEASE	KW-0991~Intellectual disability	36	4.090909090909091	0.04110431074066	ENSG00000165916, ENSG00000137507, ENSG00000138834, ENSG00000080603, ENSG00000167522, ENSG00000164134, ENSG00000103657, ENSG00000186642, ENSG00000103479, ENSG00000277258, ENSG00000154310, ENSG00000130226, ENSG00000125351, ENSG00000105568, ENSG00000197121, ENSG00000111642, ENSG00000132466, ENSG00000171634, ENSG00000198914, ENSG00000181090, ENSG00000118007, ENSG00000172915, ENSG00000158352, ENSG00000182450, ENSG00000183287, ENSG00000149269, ENSG00000166747, ENSG00000102974, ENSG00000147862, ENSG00000100354, ENSG00000124766, ENSG00000167716, ENSG00000108510, ENSG00000126464, ENSG00000123473, ENSG00000070669	188	627	4472	1.3657742034001834	0.9588259265428679	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0254~Endocytosis	10	1.1363636363636365	0.04138652056450527	ENSG00000197959, ENSG00000205726, ENSG00000176783, ENSG00000174791, ENSG00000153071, ENSG00000196961, ENSG00000127527, ENSG00000070018, ENSG00000090659, ENSG00000177548	402	129	11229	2.16533611014694	0.9908286768825861	0.7656506304433476	0.7656506304433476
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	13	1.4772727272727273	0.04181987143393168	ENSG00000077549, ENSG00000173210, ENSG00000099204, ENSG00000124181, ENSG00000171680, ENSG00000065534, ENSG00000132970, ENSG00000143545, ENSG00000205726, ENSG00000084112, ENSG00000277363, ENSG00000149269, ENSG00000188677	732	192	20580	1.9036031420765027	0.9999999999908576	0.9215860556736796	0.9169394032921316
GOTERM_BP_DIRECT	GO:0010507~negative regulation of autophagy	6	0.6818181818181818	0.04358470486225556	ENSG00000171791, ENSG00000176046, ENSG00000099910, ENSG00000103657, ENSG00000120907, ENSG00000141564	681	55	19333	3.09699639567481	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071233~cellular response to leucine	3	0.3409090909090909	0.04609786353302336	ENSG00000133706, ENSG00000099910, ENSG00000141564	681	10	19333	8.516740088105728	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043486~histone exchange	3	0.3409090909090909	0.04609786353302336	ENSG00000143401, ENSG00000282034, ENSG00000080603	681	10	19333	8.516740088105728	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051873~killing by host of symbiont cells	3	0.3409090909090909	0.04609786353302336	ENSG00000240247, ENSG00000163737, ENSG00000111640	681	10	19333	8.516740088105728	1.0	1.0	1.0
KEGG_PATHWAY	hsa04261:Adrenergic signaling in cardiomyocytes	12	1.3636363636363635	0.046826456014648105	ENSG00000130433, ENSG00000105711, ENSG00000196296, ENSG00000053918, ENSG00000105568, ENSG00000149782, ENSG00000171791, ENSG00000140416, ENSG00000072062, ENSG00000100784, ENSG00000105221, ENSG00000120907	341	150	8205	1.924926686217009	0.9999992826452015	1.0	1.0
KEGG_PATHWAY	hsa05010:Alzheimer disease	24	2.727272727272727	0.04733724212672277	ENSG00000165916, ENSG00000175344, ENSG00000165915, ENSG00000174996, ENSG00000002330, ENSG00000075290, ENSG00000161281, ENSG00000212907, ENSG00000166136, ENSG00000277791, ENSG00000110717, ENSG00000070018, ENSG00000126214, ENSG00000101162, ENSG00000130203, ENSG00000050748, ENSG00000196296, ENSG00000149782, ENSG00000197442, ENSG00000111640, ENSG00000213619, ENSG00000100219, ENSG00000255339, ENSG00000183785, ENSG00000105221	341	384	8205	1.5038489736070382	0.9999993875644291	1.0	1.0
UP_KW_DOMAIN	KW-0440~LIM domain	7	0.7954545454545454	0.047961710863430373	ENSG00000140682, ENSG00000106852, ENSG00000173210, ENSG00000099204, ENSG00000147394, ENSG00000110031, ENSG00000163995	524	73	14486	2.6508940708982536	0.721378391124087	0.24940089648983796	0.24940089648983796
KEGG_PATHWAY	hsa05012:Parkinson disease	18	2.0454545454545454	0.050005981515098365	ENSG00000101162, ENSG00000050748, ENSG00000165916, ENSG00000165915, ENSG00000124181, ENSG00000197442, ENSG00000174996, ENSG00000072062, ENSG00000213619, ENSG00000161281, ENSG00000100219, ENSG00000212907, ENSG00000166136, ENSG00000255339, ENSG00000277791, ENSG00000183785, ENSG00000110717, ENSG00000184702, ENSG00000126214	341	266	8205	1.628227460145966	0.9999997322947481	1.0	1.0
SMART	SM00132:LIM	7	0.7954545454545454	0.05053389301349399	ENSG00000140682, ENSG00000106852, ENSG00000173210, ENSG00000099204, ENSG00000147394, ENSG00000110031, ENSG00000163995	381	73	10379	2.612195735806997	0.9999989233895537	1.0	1.0
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	13	1.4772727272727273	0.05075731165347835	ENSG00000126461, ENSG00000108848, ENSG00000105568, ENSG00000174231, ENSG00000124380, ENSG00000116679, ENSG00000011304, ENSG00000167088, ENSG00000128739, ENSG00000119707, ENSG00000051596, ENSG00000126457, ENSG00000162664	681	200	19333	1.8452936857562408	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	7	0.7954545454545454	0.05098198250819687	ENSG00000134108, ENSG00000072864, ENSG00000105568, ENSG00000102974, ENSG00000198900, ENSG00000012048, ENSG00000149503	681	76	19333	2.614788623541232	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010508~positive regulation of autophagy	7	0.7954545454545454	0.05098198250819687	ENSG00000100219, ENSG00000239920, ENSG00000121236, ENSG00000176641, ENSG00000198168, ENSG00000002330, ENSG00000132256	681	76	19333	2.614788623541232	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035094~response to nicotine	5	0.5681818181818182	0.051069508721345636	ENSG00000175344, ENSG00000053918, ENSG00000171791, ENSG00000147465, ENSG00000233276	681	40	19333	3.548641703377386	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000134~negative regulation of G1/S transition of mitotic cell cycle	6	0.6818181818181818	0.05277111316678713	ENSG00000144677, ENSG00000134371, ENSG00000171791, ENSG00000165702, ENSG00000103479, ENSG00000176390	681	58	19333	2.9368069269330093	1.0	1.0	1.0
